from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts;route_type
1455;1382;460;60.0;45;22:45;3
1456;2049;242;60.0;46;22:46;3
1457;2267;306;26.571428571428573;70;5:70;3
1458;2533;339;66.08695652173913;69;5:69;3
1459;2197;200;62.857142857142854;63;36:62,62:1;3
1460;3282;382;89.55223880597015;67;96:26,30:41;3
1460;2690;260;35.23809523809524;63;36:62,62:1;3
1461;2197;267;62.857142857142854;42;30:42;3
1461;1486;492;66.92307692307692;26;96:26;3
1462;1440;436;60.0;35;38:35;3
1462;3200;241;57.1764705882353;85;73:2,34:43,52:2,77:1,38:37;3
1462;1965;390;62.5;48;73:2,34:44,58:2;3
1464;1618;192;60.0;5;80:1,69:4;3
1465;2374;382;60.0;53;14:53;3
1466;3462;237;60.0;49;16:49;3
1466;3463;130;44.15094339622642;53;14:53;3
1467;2181;236;6.25;48;16:48;3
1468;2438;186;60.0;187;9:60,87:127;3
1469;2624;241;60.0;186;9:59,87:127;3
1470;2438;180;91.875;128;89:128;3
1471;2323;330;60.0;130;89:130;3
1472;1694;379;60.0;67;57:1,51:1,37:65;3
1472;3519;408;60.0;65;57:2,37:63;3
1474;1146;304;11.428571428571429;63;36:62,62:1;3
1475;1488;370;60.0;89;96:26,36:62,62:1;3
1476;2229;244;60.0;13;31:13;3
1477;1880;393;60.0;10;31:10;3
1478;2401;202;48.648648648648646;37;58:2,38:35;3
1479;1305;306;58.421052631578945;38;77:1,38:37;3
1480;3116;1736;600.0;1;72:1;3
1482;3076;266;60.0;47;32:47;3
1483;2042;726;120.0;15;97:15;3
1483;3076;243;60.0;3;81:1,70:2;3
1484;1720;410;60.0;50;32:50;3
1484;2509;717;100.0;3;81:1,78:1,70:1;3
1484;2407;991;60.0;15;97:15;3
1485;2968;580;60.0;41;67:1,29:40;3
1486;1474;420;60.0;89;96:26,36:62,62:1;3
1487;2198;212;60.0;41;30:41;3
1488;1460;480;80.76923076923077;26;96:26;3
1488;2199;278;0.0;63;36:62,62:1;3
1489;3526;256;48.1437125748503;167;19:50,11:3,12:35,45:49,95:30;3
1489;3527;298;60.0;7;19:2,12:3,61:1,55:1;3
1491;2183;308;10.909090909090908;88;19:50,11:2,12:34,61:1,55:1;3
1492;1328;435;60.0;29;95:29;3
1493;3055;488;66.28571428571429;105;49:2,90:103;3
1494;3127;420;60.0;106;49:2,90:104;3
1495;1559;346;60.0;49;45:49;3
1496;2708;515;73.75;48;45:48;3
1497;2320;339;60.0;100;92:100;3
1498;1626;212;52.2;100;92:100;3
1499;1281;170;0.0;73;41:73;3
1500;3362;332;67.3170731707317;82;17:37,76:1,13:44;3
1501;2725;362;98.78048780487805;82;17:38,13:44;3
1502;3174;350;40.0;3;20:3;3
1503;3102;405;60.0;3;20:3;3
1504;1371;746;60.0;5;84:3,53:2;3
1504;2507;1249;180.0;2;84:2;3
1506;3389;162;0.0;86;29:39,22:47;3
1507;2793;234;54.0;140;42:51,29:39,22:50;3
1508;1365;673;103.2;50;42:50;3
1509;2552;634;63.529411764705884;102;50:2,92:100;3
1510;3317;346;60.0;100;92:100;3
1511;1713;320;60.0;27;15:27;3
1512;2125;143;34.285714285714285;28;15:28;3
1513;3014;430;60.0;76;8:76;3
1514;2177;521;73.97260273972603;73;8:73;3
1515;2402;576;120.0;54;14:54;3
1516;2347;442;60.0;55;14:55;3
1517;3144;382;91.54639175257732;194;2:194;0
1518;3253;443;65.74468085106383;188;2:188;0
1519;3146;371;60.0;38;44:38;3
1520;2029;489;96.92307692307692;39;44:39;3
1521;3148;362;103.72093023255815;129;88:129;3
1522;2353;211;59.04761904761905;126;88:126;3
1523;1777;323;120.0;231;4:231;0
1524;3451;671;69.0909090909091;231;4:231;0
1525;2204;128;0.0;53;43:53;3
1526;2745;403;60.0;52;43:52;3
1528;3068;500;60.0;18;26:18;3
1529;1983;658;60.0;26;46:26;3
1530;2730;448;60.0;29;46:29;3
1531;2634;286;41.05263157894737;152;8:74,24:39,44:39;3
1532;3518;193;38.68421052631579;152;8:76,24:38,44:38;3
1533;2396;372;60.0;49;45:49;3
1534;2250;350;65.0;48;45:48;3
1535;2469;528;60.0;101;41:72,94:29;3
1536;1307;280;60.0;75;41:75;3
1536;2214;1889;244.28571428571428;28;94:28;3
1537;3207;526;111.42857142857143;70;80:1,5:69;3
1538;2768;347;60.0;70;5:70;3
1539;2432;644;60.0;2;65:2;3
1541;1608;312;60.0;105;49:2,90:103;3
1542;1874;384;69.05660377358491;106;49:2,90:104;3
1543;3158;210;50.625;128;89:128;3
1544;2519;209;26.76923076923077;130;89:130;3
1545;1584;330;60.0;75;8:75;3
1546;1083;225;60.0;74;8:74;3
1547;3405;440;127.34693877551021;49;57:2,84:2,22:45;3
1548;1239;177;55.294117647058826;51;84:3,22:48;3
1549;3225;452;60.0;35;11:35;3
1550;2456;325;47.64705882352941;34;11:34;3
1551;3125;332;60.0;56;40:55,86:1;3
1552;2557;335;16.842105263157894;57;40:56,59:1;3
1553;3087;384;77.95275590551181;127;87:127;3
1554;1692;240;60.0;127;87:127;3
1555;1685;706;90.0;2;20:2;3
1556;2109;266;0.0;1;20:1;3
1557;3205;336;60.0;127;87:127;3
1558;3288;292;52.91338582677165;127;87:127;3
1559;3227;233;0.0;49;45:49;3
1560;1496;263;46.25;48;45:48;3
1561;2074;645;119.2258064516129;155;17:37,11:39,12:35,13:44;3
1562;2943;194;40.778443113772454;334;16:48,17:38,56:1,90:103,11:39,12:34,13:45,46:26;3
1563;1819;449;96.85039370078741;127;87:127;3
1564;3284;228;60.0;127;87:127;3
1565;2660;322;60.0;13;31:13;3
1565;2562;537;60.0;1;62:1;3
1565;3348;3817;600.0;1;85:1;3
1565;1441;761;120.0;1;62:1;3
1566;2651;1664;222.0;10;31:10;3
1567;3003;264;9.767441860465116;43;30:43;3
1568;2447;462;67.3170731707317;41;30:41;3
1569;1144;215;18.0;120;41:75,22:45;3
1570;1987;290;58.333333333333336;72;41:72;3
1571;1383;197;58.69565217391305;46;22:46;3
1572;2589;242;41.63265306122449;49;45:49;3
1573;2345;279;23.75;48;45:48;3
1574;2192;270;60.0;50;42:50;3
1575;2388;281;60.0;44;34:44;3
1575;2390;286;60.0;62;36:62;3
1576;1684;524;178.85714285714286;105;34:43,36:62;3
1577;2456;898;60.0;1;76:1;3
1577;2131;562;120.0;1;61:1;3
1578;2130;505;60.0;37;11:37;3
1579;3075;262;60.0;34;11:34;3
1579;1580;51;0.0;2;61:1,55:1;3
1580;3098;539;60.0;41;48:1,17:38,61:1,55:1;3
1581;1577;31;0.0;1;76:1;3
1581;2131;552;120.0;1;55:1;3
1582;2440;288;60.0;50;32:47,81:1,70:2;3
1583;2043;335;52.075471698113205;53;32:50,81:1,78:1,70:1;3
1584;2442;233;53.6;75;8:75;3
1585;1546;230;57.567567567567565;74;8:74;3
1586;3312;573;67.2;50;32:47,65:1,70:2;3
1587;3546;523;99.62264150943396;53;32:50,65:1,78:1,70:1;3
1588;3412;317;56.4;50;32:47,65:1,70:2;3
1589;3409;428;60.0;52;32:50,65:1,70:1;3
1590;1271;218;34.8;50;22:50;3
1591;1162;690;71.48936170212765;47;22:47;3
1592;1657;322;48.6;100;92:100;3
1593;2321;340;65.4;100;92:100;3
1594;2362;211;0.0;1;20:1;3
1595;2110;212;60.0;2;20:2;3
1596;3203;233;58.285714285714285;105;49:2,90:103;3
1597;1609;196;20.37735849056604;106;49:2,90:104;3
1598;1799;1658;120.0;30;95:30;3
1599;3116;906;120.0;29;95:29;3
1600;2201;223;79.24528301886792;53;7:53;3
1600;1689;141;51.891891891891895;185;88:126,9:59;3
1601;2832;240;62.96296296296296;243;88:129,9:60,7:54;3
1602;3162;318;60.0;66;26:19,93:47;3
1603;2153;194;44.57142857142857;70;80:1,26:18,69:4,93:47;3
