stop_I;lat;lon;name
527;45.492569;12.208012;Istituto Volta - Cap.7L
528;45.442852;12.196785;Malcontenta (Bar)
529;45.49324;12.271802;Incr. via del Mosto
530;45.493298;12.27128;Incr. via del Mosto
531;45.490932;12.276073;Incr. via Mutinelli
532;45.490681;12.276133;Incr. via Mutinelli
533;45.491013;12.212483;Mattuglie - Capolinea
534;45.490734;12.212386;Incr. via Perlan
535;45.508968;12.262542;Civico 59
536;45.48238;12.234006;MESTRE FS C6
537;45.482601;12.233198;MESTRE FS C4
538;45.482433;12.233161;MESTRE FS C5
539;45.482586;12.232522;MESTRE FS C3
540;45.491863;12.245983;Finanza
541;45.492443;12.244732;Incr. v.Colombo
542;45.492596;12.244362;Edicola
543;45.50293;12.277532;Marmolada
544;45.502525;12.274627;Cervino
545;45.50248;12.274713;Cervino
546;45.502666;12.271367;Rielta
547;45.503551;12.264941;Pineta
548;45.503189;12.266449;Pineta
549;45.525928;11.991548;S. Eufemia
551;45.495159;12.13552;Fossa
552;45.495361;12.135509;Fossa
553;45.496052;12.143678;Civico 433\d
554;45.496281;12.143666;Civico 268  (Vip Pelle)
555;45.507732;12.148131;Incr. via Rossignago
556;45.507019;12.147372;Incr. via Rossignago
557;45.501373;12.144098;Incr. via Luneo
558;45.501038;12.143566;Incr. via Luneo
559;45.523335;12.155684;Maerne Centro
560;45.52354;12.155345;Maerne Centro
561;45.503948;12.109583;Incr. via Boschette
562;45.504036;12.109157;Incr. via Boschette
563;45.511684;12.113319;Incr. via Luneo
564;45.511654;12.112756;Incr. via Luneo
565;45.517246;12.112377;Ca' Bozza
566;45.517242;12.111902;Ca' Bozza
567;45.521271;12.107141;Bar Boato
568;45.521572;12.107121;Bar Boato
569;45.521309;12.103244;Chiesa Salzano
570;45.521538;12.103206;Chiesa Salzano
571;45.521206;12.099051;Salzano Municipio
572;45.521511;12.099097;Salzano Municipio
573;45.45715;12.173627;Incr. via Malpaga
574;45.45396;12.177473;Oriago - Capolinea
575;45.454948;12.173531;Oriago Ferrovia
576;45.499985;12.056067;Civico 5 (v.Cavin)
577;45.456615;12.17084;Incr. via Marche
578;45.470909;12.080267;Chiesa Scaltenigo
579;45.48344;12.0503;Civico 121
580;45.48325;12.050006;Civico 36
581;45.486969;12.051699;Campocroce Cimitero
582;45.487022;12.051435;Campocroce Cimitero
583;45.522751;12.093121;Depuratore
584;45.522438;12.092846;Depuratore
585;45.525448;12.086735;"Rist."" Belfiore"""
586;45.525864;12.087005;"Rist."" Belfiore"""
587;45.532307;12.08333;"Tratt. "" Baldi"""
588;45.532085;12.08276;"Tratt. "" Baldi"""
589;45.54108;12.082769;Civico 143
590;45.54089;12.082404;Civico 143
