from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
324;1785;154;38.98529411764706;68;59:19,30:49
324;1807;130;34.0;1;64:1
325;366;407;62.7037037037037;27;58:27
326;663;1088;83.0;22;77:22
327;1411;366;48.74444444444445;90;11:90
328;1609;330;72.2;20;19:20
328;60;321;54.11827956989247;93;4:93
329;2880;319;59.735849056603776;53;50:3,30:50
329;2324;160;23.0;21;60:21
330;888;526;139.3308823529412;136;10:94,27:42
331;744;294;33.6551724137931;29;31:29
332;2948;380;67.55;80;50:2,28:29,30:49
333;1946;668;128.3265306122449;49;30:49
334;840;273;40.06382978723404;94;4:94
335;1167;270;40.91428571428571;35;24:33,46:2
336;2208;493;106.0;77;16:39,29:38
337;741;301;45.0;24;26:24
338;440;215;62.84615384615385;39;45:1,23:38
339;13;437;102.12307692307692;65;12:65
340;903;290;40.395833333333336;48;26:48
341;2619;422;160.009900990099;101;1:101
341;2719;267;76.35483870967742;155;11:90,12:65
342;2271;163;22.0;2;80:1,81:1
343;2014;162;23.91176470588235;68;72:1,9:67
344;1717;735;83.0;20;19:20
345;991;229;37.65151515151515;66;12:66
346;1578;327;64.51724137931035;29;31:29
347;1879;508;91.18604651162791;43;3:43
348;1836;327;49.45161290322581;93;3:93
349;1938;361;60.89655172413793;87;36:21,12:66
350;1187;179;30.0;16;52:16
351;835;194;47.958333333333336;96;10:96
351;931;452;179.94117647058823;153;25:39,59:19,49:30,7:65
352;355;310;43.964285714285715;28;58:28
353;814;294;41.129629629629626;54;20:54
354;2376;310;48.67857142857143;28;34:28
355;403;501;73.07142857142857;28;58:28
356;1023;338;57.26923076923077;130;17:36,11:94
357;1651;314;54.338235294117645;68;19:41,38:27
358;2401;404;61.4;35;24:33,46:2
359;1461;581;103.88888888888889;36;24:32,66:2,46:2
360;2776;299;62.6551724137931;29;28:29
360;131;285;48.432432432432435;74;5:74
361;309;414;105.57219251336899;187;17:36,11:102,30:49
362;105;209;43.0;24;26:24
363;2062;328;68.94623655913979;93;14:93
364;944;335;102.72413793103448;29;54:29
364;3156;470;58.0;12;53:12
365;2081;349;75.46666666666667;45;39:45
366;1267;328;51.148148148148145;27;58:27
367;871;227;40.38211382113821;123;11:94,31:29
368;2043;257;54.0;42;27:42
369;86;370;50.0;43;3:43
370;521;708;143.0;42;27:42
370;2308;133;27.0;64;8:64
371;1995;393;70.10576923076923;104;11:104
372;18;703;97.44927536231884;69;26:47,42:22
373;745;418;48.94736842105263;19;19:19
374;2389;404;126.54255319148936;94;13:94
375;2766;368;37.92857142857143;28;34:28
376;1343;546;70.34782608695652;138;10:96,27:42
377;1000;375;77.12765957446808;47;21:47
377;3191;658;113.0;10;62:10
378;1629;381;76.76190476190476;21;73:21
379;2137;144;45.629629629629626;54;20:54
380;253;218;30.40740740740741;27;35:27
381;1045;216;48.346666666666664;75;24:33,27:42
382;470;170;29.358490566037737;53;50:3,30:50
383;804;223;37.36363636363637;44;19:40,47:4
384;204;442;78.4;50;30:50
385;1471;303;91.50641025641026;156;2:62,3:93,61:1
386;1276;297;54.0;39;23:39
387;77;228;46.90909090909091;44;19:41,47:3
387;1989;258;48.0;21;36:21
388;360;245;40.970873786407765;103;28:29,5:74
389;479;311;60.95049504950495;101;1:101
390;1443;279;179.04255319148936;94;10:94
391;723;402;48.7037037037037;27;58:27
392;1091;307;67.63448275862069;145;8:64,27:42,44:4,77:22,78:13
393;1419;233;50.0;94;13:94
394;1751;380;44.68421052631579;19;19:19
395;739;291;39.8421052631579;76;13:47,31:29
396;1358;686;185.20689655172413;58;27:42,52:16
397;1641;338;61.234042553191486;47;13:47
398;547;242;44.763440860215056;93;13:93
398;2771;254;54.38461538461539;13;40:13
399;300;290;50.80487804878049;41;53:12,54:29
400;1662;431;102.11320754716981;53;20:53
401;1394;47;60.0;26;52:26
