from_stop_I;to_stop_I;d;d_walk
75;190;700;872
76;77;68;183
76;78;201;291
76;79;162;322
76;82;528;615
76;83;513;593
76;85;858;936
76;344;65;101
76;345;211;236
76;94;528;764
76;95;552;781
76;96;413;495
76;97;334;429
76;241;693;978
76;1320;621;978
76;114;712;809
76;115;612;826
76;117;893;925
77;78;182;318
77;79;136;257
77;82;529;649
77;83;516;627
77;85;863;970
77;344;133;186
77;345;266;271
77;94;462;607
77;95;486;624
77;96;349;375
77;97;269;272
77;241;627;821
77;1320;588;962
77;240;682;930
77;114;770;857
77;115;671;874
77;117;953;995
78;79;47;129
78;82;353;447
78;83;341;425
78;84;742;837
78;85;687;769
78;344;238;295
78;345;252;342
78;93;434;870
78;94;432;735
78;95;450;752
78;96;432;505
78;97;348;401
78;1320;422;811
78;241;592;949
78;114;718;820
78;115;626;836
78;117;908;979
79;82;399;478
79;83;388;456
79;84;788;868
79;85;733;799
79;344;206;325
79;345;251;373
79;93;474;900
79;94;425;698
79;95;445;715
79;96;398;466
79;97;313;364
79;1320;460;841
79;241;588;912
79;114;735;850
79;115;640;867
80;235;608;832
80;391;734;778
80;392;829;921
80;396;601;650
80;395;697;762
80;236;673;875
80;237;482;520
80;238;439;506
80;239;395;413
80;81;97;117
80;380;513;514
80;381;598;625
81;235;700;933
81;391;638;701
81;392;733;808
81;396;680;743
81;395;773;855
81;236;761;974
81;237;570;613
81;238;533;607
81;239;482;505
81;380;420;509
81;381;504;512
82;402;339;898
82;83;20;57
82;84;391;410
82;85;334;341
82;86;764;810
82;87;704;747
82;344;537;615
82;345;433;518
82;90;693;759
82;91;721;787
82;92;409;802
82;93;269;650
82;94;639;979
82;95;645;948
82;96;748;865
82;97;671;834
82;1320;306;591
82;114;646;932
82;115;587;949
82;159;735;965
83;84;405;428
83;85;347;360
83;86;781;829
83;87;720;765
83;344;520;593
83;345;414;480
83;90;712;790
83;91;741;817
83;92;429;833
83;93;285;699
83;95;648;998
83;96;742;914
83;97;664;812
83;1320;319;641
83;402;358;948
83;114;629;874
83;115;569;891
83;159;754;996
84;91;474;677
84;402;334;808
84;89;709;841
84;85;66;70
84;86;401;410
84;87;334;346
84;88;686;931
84;345;797;908
84;90;452;649
84;92;309;692
84;159;618;855
85;402;332;868
85;93;434;992
85;1320;487;933
85;88;744;991
85;86;466;470
85;87;399;407
85;344;860;936
85;345;734;839
85;90;502;710
85;91;526;737
85;92;325;753
85;89;768;902
85;159;651;916
86;411;609;944
86;212;591;606
86;211;593;602
86;402;543;915
86;87;70;73
86;88;372;843
86;89;385;817
86;90;293;757
86;91;287;784
86;92;459;800
86;410;648;976
86;159;538;963
87;212;659;680
87;211;660;676
87;402;503;851
87;88;426;917
87;89;442;885
87;90;305;693
87;91;305;721
87;92;424;736
87;159;548;899
88;213;655;719
88;163;731;990
88;212;308;347
88;214;664;726
88;412;404;622
88;411;241;268
88;402;645;715
88;211;303;343
88;89;28;154
88;90;269;283
88;91;239;374
88;92;560;590
88;93;812;946
88;410;281;301
88;159;378;730
89;213;633;706
89;163;744;977
89;214;643;713
89;412;397;608
89;411;225;255
89;402;673;743
89;211;275;324
89;212;280;329
89;90;296;374
89;91;266;289
89;92;587;627
89;93;839;974
89;410;265;287
89;159;402;781
90;160;513;731
90;411;481;552
90;212;574;631
90;211;570;626
90;1320;581;723
90;412;580;814
90;402;380;434
90;410;516;584
90;91;30;93
90;92;293;309
90;93;551;665
90;159;245;449
91;402;409;461
91;211;541;600
91;212;545;604
91;213;879;982
91;214;888;989
91;411;454;531
91;92;322;346
91;93;581;693
91;410;490;563
91;159;254;499
91;160;524;782
91;1320;610;750
91;412;560;865
92;160;502;727
92;411;756;859
92;212;867;938
92;410;788;891
92;211;862;933
92;1320;309;418
92;159;345;444
92;402;90;129
92;93;269;357
92;94;748;914
92;95;739;878
93;160;537;816
93;345;622;940
93;413;693;795
93;94;499;558
93;95;495;520
93;96;694;859
93;97;636;866
93;163;824;929
93;1320;54;62
93;402;181;253
93;240;557;818
93;241;574;738
93;242;547;794
93;243;544;701
93;414;703;966
93;376;583;850
93;377;569;830
93;159;516;684
94;96;269;328
94;179;684;917
94;402;668;806
94;344;591;788
94;345;675;876
94;414;427;773
94;95;26;45
94;160;697;864
94;97;267;336
94;1320;449;499
94;174;664;880
94;175;723;886
94;240;222;351
94;241;166;242
94;242;479;601
94;243;414;508
94;376;558;691
94;377;551;673
94;413;428;602
95;96;292;345
95;243;388;486
95;402;660;773
95;344;615;805
95;345;696;893
95;159;835;990
95;160;675;842
95;97;293;353
95;177;528;983
95;1320;444;468
95;174;673;858
95;175;736;864
95;240;197;328
95;241;144;219
95;242;454;579
95;179;658;894
95;414;403;750
95;376;533;669
95;377;526;651
95;413;403;579
96;344;475;519
96;345;612;641
96;97;85;106
96;177;614;930
96;1320;652;800
96;176;647;949
96;174;508;805
96;175;535;810
96;240;462;652
96;241;387;542
96;242;742;902
96;243;673;809
96;376;822;992
96;377;815;974
96;413;650;902
97;344;397;457
97;345;529;542
97;176;710;957
97;177;682;938
97;1320;598;808
97;174;590;813
97;175;613;818
97;240;481;659
97;241;411;550
97;242;746;909
97;243;680;816
97;376;824;999
97;377;816;981
97;413;679;910
98;416;695;982
98;100;588;834
98;99;32;85
98;415;707;996
98;101;596;795
99;416;702;981
99;100;613;790
99;415;715;995
99;101;623;787
100;101;43;52
100;102;230;271
100;103;186;220
100;104;512;706
100;105;510;648
100;106;792;915
100;454;771;832
100;149;754;847
100;150;777;899
100;151;669;883
100;152;374;395
