from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
131;132;1481540520;1481540520;3;1155;30;44
132;133;1481540520;1481540580;3;1155;31;44
133;134;1481540580;1481540580;3;1155;32;44
134;135;1481540580;1481540640;3;1155;33;44
135;136;1481540640;1481540700;3;1155;34;44
136;137;1481540700;1481540700;3;1155;35;44
137;138;1481540700;1481540760;3;1155;36;44
343;353;1481541300;1481541300;3;1158;1;5
353;379;1481541300;1481541360;3;1158;2;5
379;360;1481541360;1481541420;3;1158;3;5
360;295;1481541420;1481541420;3;1158;4;5
295;293;1481541420;1481541480;3;1158;5;5
293;291;1481541480;1481541480;3;1158;6;5
291;287;1481541480;1481541480;3;1158;7;5
287;297;1481541480;1481541480;3;1158;8;5
297;299;1481541480;1481541540;3;1158;9;5
299;301;1481541540;1481541540;3;1158;10;5
301;303;1481541540;1481541600;3;1158;11;5
303;305;1481541600;1481541600;3;1158;12;5
305;307;1481541600;1481541660;3;1158;13;5
307;309;1481541660;1481541660;3;1158;14;5
309;285;1481541660;1481541720;3;1158;15;5
285;313;1481541720;1481541780;3;1158;16;5
313;311;1481541780;1481541840;3;1158;17;5
311;279;1481541840;1481541900;3;1158;18;5
279;277;1481541900;1481541960;3;1158;19;5
277;275;1481541960;1481542020;3;1158;20;5
275;273;1481542020;1481542020;3;1158;21;5
273;203;1481542020;1481542020;3;1158;22;5
203;201;1481542020;1481542020;3;1158;23;5
201;140;1481542020;1481542140;3;1158;24;5
140;119;1481542140;1481542200;3;1158;25;5
119;117;1481542200;1481542200;3;1158;26;5
117;115;1481542200;1481542260;3;1158;27;5
115;344;1481542260;1481542320;3;1158;28;5
344;75;1481542320;1481542320;3;1158;29;5
75;49;1481542320;1481542380;3;1158;30;5
49;51;1481542380;1481542440;3;1158;31;5
51;1;1481542440;1481542560;3;1158;32;5
129;130;1481527620;1481527680;3;1159;1;41
130;131;1481527680;1481527680;3;1159;2;41
131;132;1481527680;1481527740;3;1159;3;41
132;133;1481527740;1481527800;3;1159;4;41
133;134;1481527800;1481527860;3;1159;5;41
134;135;1481527860;1481527860;3;1159;6;41
135;136;1481527860;1481527920;3;1159;7;41
136;137;1481527920;1481527980;3;1159;8;41
137;138;1481527980;1481528040;3;1159;9;41
138;142;1481528040;1481528100;3;1159;10;41
142;119;1481528100;1481528220;3;1159;11;41
119;117;1481528220;1481528280;3;1159;12;41
117;115;1481528280;1481528340;3;1159;13;41
115;344;1481528340;1481528460;3;1159;14;41
344;75;1481528460;1481528520;3;1159;15;41
75;49;1481528520;1481528580;3;1159;16;41
49;51;1481528580;1481528640;3;1159;17;41
51;25;1481528640;1481529300;3;1159;18;41
25;66;1481529300;1481529360;3;1159;19;41
66;54;1481529360;1481529420;3;1159;20;41
54;415;1481529420;1481529480;3;1159;21;41
415;34;1481529480;1481529540;3;1159;22;41
34;32;1481529540;1481529540;3;1159;23;41
32;147;1481529540;1481529600;3;1159;24;41
147;35;1481529600;1481529660;3;1159;25;41
35;149;1481529660;1481529720;3;1159;26;41
149;151;1481529720;1481529720;3;1159;27;41
151;152;1481529720;1481529780;3;1159;28;41
152;100;1481529780;1481529840;3;1159;29;41
100;102;1481529840;1481529840;3;1159;30;41
102;104;1481529840;1481529900;3;1159;31;41
104;106;1481529900;1481529960;3;1159;32;41
106;154;1481529960;1481530020;3;1159;33;41
154;156;1481530020;1481530080;3;1159;34;41
156;158;1481530080;1481530200;3;1159;35;41
1329;1331;1481513400;1481513460;3;1160;1;6
1331;361;1481513460;1481513460;3;1160;2;6
361;390;1481513460;1481513520;3;1160;3;6
390;388;1481513520;1481513520;3;1160;4;6
388;351;1481513520;1481513580;3;1160;5;6
351;349;1481513580;1481513580;3;1160;6;6
349;347;1481513580;1481513580;3;1160;7;6
347;340;1481513580;1481513640;3;1160;8;6
340;338;1481513640;1481513640;3;1160;9;6
338;336;1481513640;1481513700;3;1160;10;6
336;334;1481513700;1481513700;3;1160;11;6
334;332;1481513700;1481513700;3;1160;12;6
332;330;1481513700;1481513760;3;1160;13;6
330;328;1481513760;1481513760;3;1160;14;6
328;326;1481513760;1481513820;3;1160;15;6
326;324;1481513820;1481513820;3;1160;16;6
324;342;1481513820;1481513880;3;1160;17;6
342;322;1481513880;1481514000;3;1160;18;6
322;320;1481514000;1481514060;3;1160;19;6
320;318;1481514060;1481514060;3;1160;20;6
318;1268;1481514060;1481514120;3;1160;21;6
1268;316;1481514120;1481514120;3;1160;22;6
316;282;1481514120;1481514180;3;1160;23;6
282;281;1481514180;1481514180;3;1160;24;6
281;279;1481514180;1481514240;3;1160;25;6
279;277;1481514240;1481514240;3;1160;26;6
277;275;1481514240;1481514300;3;1160;27;6
275;273;1481514300;1481514300;3;1160;28;6
273;203;1481514300;1481514360;3;1160;29;6
203;201;1481514360;1481514420;3;1160;30;6
201;140;1481514420;1481514540;3;1160;31;6
140;119;1481514540;1481514600;3;1160;32;6
119;117;1481514600;1481514660;3;1160;33;6
117;115;1481514660;1481514660;3;1160;34;6
115;344;1481514660;1481514720;3;1160;35;6
344;75;1481514720;1481514720;3;1160;36;6
75;49;1481514720;1481514780;3;1160;37;6
49;51;1481514780;1481514840;3;1160;38;6
51;26;1481514840;1481515800;3;1160;39;6
26;66;1481515800;1481515860;3;1160;40;6
66;54;1481515860;1481515920;3;1160;41;6
54;71;1481515920;1481516040;3;1160;42;6
71;69;1481516040;1481516100;3;1160;43;6
69;67;1481516100;1481516100;3;1160;44;6
67;63;1481516100;1481516160;3;1160;45;6
63;61;1481516160;1481516220;3;1160;46;6
61;244;1481516220;1481516280;3;1160;47;6
244;246;1481516280;1481516340;3;1160;48;6
246;248;1481516340;1481516340;3;1160;49;6
248;251;1481516340;1481516400;3;1160;50;6
251;252;1481516400;1481516460;3;1160;51;6
252;254;1481516460;1481516520;3;1160;52;6
254;256;1481516520;1481516520;3;1160;53;6
256;234;1481516520;1481517000;3;1160;54;6
234;232;1481517000;1481517060;3;1160;55;6
232;229;1481517060;1481517120;3;1160;56;6
229;228;1481517120;1481517180;3;1160;57;6
45;44;1481553000;1481553060;3;1161;1;29
44;42;1481553060;1481553060;3;1161;2;29
42;40;1481553060;1481553120;3;1161;3;29
40;38;1481553120;1481553180;3;1161;4;29
38;144;1481553180;1481553240;3;1161;5;29
144;451;1481553240;1481553300;3;1161;6;29
451;146;1481553300;1481553360;3;1161;7;29
146;164;1481553360;1481553420;3;1161;8;29
164;28;1481553420;1481553480;3;1161;9;29
28;6;1481553480;1481553900;3;1161;10;29
6;50;1481553900;1481553960;3;1161;11;29
50;7;1481553960;1481553960;3;1161;12;29
7;74;1481553960;1481554020;3;1161;13;29
74;345;1481554020;1481554080;3;1161;14;29
345;114;1481554080;1481554140;3;1161;15;29
114;116;1481554140;1481554140;3;1161;16;29
116;118;1481554140;1481554200;3;1161;17;29
118;120;1481554200;1481554260;3;1161;18;29
120;122;1481554260;1481554260;3;1161;19;29
122;417;1481554260;1481554440;3;1161;20;29
417;403;1481554440;1481554500;3;1161;21;29
403;405;1481554500;1481554560;3;1161;22;29
405;1187;1481554560;1481554620;3;1161;23;29
1187;357;1481554620;1481554920;3;1161;24;29
357;343;1481554920;1481554920;3;1161;25;29
343;353;1481554920;1481554980;3;1161;26;29
353;235;1481554980;1481555040;3;1161;27;29
235;239;1481555040;1481555100;3;1161;28;29
239;81;1481555100;1481555160;3;1161;29;29
81;381;1481555160;1481555160;3;1161;30;29
381;392;1481555160;1481555220;3;1161;31;29
392;365;1481555220;1481555220;3;1161;32;29
365;367;1481555220;1481555280;3;1161;33;29
367;375;1481555280;1481555340;3;1161;34;29
375;440;1481555340;1481555400;3;1161;35;29
440;446;1481555400;1481555460;3;1161;36;29
446;1347;1481555460;1481555520;3;1161;37;29
1347;1351;1481555520;1481555580;3;1161;38;29
1349;1348;1481531280;1481531340;3;1163;1;29
1348;445;1481531340;1481531400;3;1163;2;29
445;439;1481531400;1481531460;3;1163;3;29
439;374;1481531460;1481531520;3;1163;4;29
374;366;1481531520;1481531520;3;1163;5;29
366;364;1481531520;1481531580;3;1163;6;29
364;391;1481531580;1481531580;3;1163;7;29
391;380;1481531580;1481531640;3;1163;8;29
380;80;1481531640;1481531640;3;1163;9;29
80;238;1481531640;1481531700;3;1163;10;29
238;236;1481531700;1481531760;3;1163;11;29
236;354;1481531760;1481531820;3;1163;12;29
354;356;1481531820;1481532000;3;1163;13;29
356;358;1481532000;1481532000;3;1163;14;29
358;342;1481532000;1481532060;3;1163;15;29
342;1130;1481532060;1481532240;3;1163;16;29
1130;406;1481532240;1481532300;3;1163;17;29
406;404;1481532300;1481532300;3;1163;18;29
404;418;1481532300;1481532360;3;1163;19;29
418;121;1481532360;1481532480;3;1163;20;29
121;140;1481532480;1481532540;3;1163;21;29
140;119;1481532540;1481532600;3;1163;22;29
119;117;1481532600;1481532660;3;1163;23;29
117;115;1481532660;1481532660;3;1163;24;29
115;344;1481532660;1481532720;3;1163;25;29
344;75;1481532720;1481532780;3;1163;26;29
75;49;1481532780;1481532840;3;1163;27;29
49;51;1481532840;1481532900;3;1163;28;29
51;25;1481532900;1481533800;3;1163;29;29
25;27;1481533800;1481533800;3;1163;30;29
27;161;1481533800;1481533860;3;1163;31;29
161;145;1481533860;1481533920;3;1163;32;29
145;450;1481533920;1481533920;3;1163;33;29
450;143;1481533920;1481533980;3;1163;34;29
143;37;1481533980;1481534040;3;1163;35;29
37;39;1481534040;1481534100;3;1163;36;29
39;41;1481534100;1481534160;3;1163;37;29
41;43;1481534160;1481534220;3;1163;38;29
43;45;1481534220;1481534340;3;1163;39;29
846;461;1481558520;1481559300;3;1164;1;39
461;460;1481559300;1481559300;3;1164;2;39
460;850;1481559300;1481559360;3;1164;3;39
850;852;1481559360;1481559360;3;1164;4;39
852;431;1481559360;1481559360;3;1164;5;39
431;328;1481559360;1481559360;3;1164;6;39
328;326;1481559360;1481559420;3;1164;7;39
326;324;1481559420;1481559420;3;1164;8;39
324;342;1481559420;1481559480;3;1164;9;39
342;1130;1481559480;1481559660;3;1164;10;39
1130;140;1481559660;1481559840;3;1164;11;39
140;119;1481559840;1481559900;3;1164;12;39
119;117;1481559900;1481559960;3;1164;13;39
117;115;1481559960;1481560020;3;1164;14;39
115;344;1481560020;1481560080;3;1164;15;39
344;75;1481560080;1481560140;3;1164;16;39
75;49;1481560140;1481560200;3;1164;17;39
49;51;1481560200;1481560260;3;1164;18;39
51;399;1481560260;1481560800;3;1164;19;39
399;65;1481560800;1481560860;3;1164;20;39
65;52;1481560860;1481560920;3;1164;21;39
52;98;1481560920;1481560980;3;1164;22;39
98;1131;1481560980;1481561220;3;1164;23;39
1131;455;1481561220;1481561400;3;1164;24;39
455;466;1481561400;1481561580;3;1164;25;39
466;468;1481561580;1481561700;3;1164;26;39
468;480;1481561700;1481561760;3;1164;27;39
480;1269;1481561760;1481561760;3;1164;28;39
1349;1348;1481552880;1481552940;3;1165;1;29
1348;445;1481552940;1481553000;3;1165;2;29
445;439;1481553000;1481553060;3;1165;3;29
439;374;1481553060;1481553120;3;1165;4;29
374;366;1481553120;1481553120;3;1165;5;29
366;364;1481553120;1481553180;3;1165;6;29
364;391;1481553180;1481553180;3;1165;7;29
391;380;1481553180;1481553240;3;1165;8;29
380;80;1481553240;1481553240;3;1165;9;29
80;238;1481553240;1481553300;3;1165;10;29
238;236;1481553300;1481553360;3;1165;11;29
236;354;1481553360;1481553420;3;1165;12;29
354;356;1481553420;1481553600;3;1165;13;29
356;358;1481553600;1481553600;3;1165;14;29
358;342;1481553600;1481553660;3;1165;15;29
342;1130;1481553660;1481553840;3;1165;16;29
1130;406;1481553840;1481553900;3;1165;17;29
406;404;1481553900;1481553900;3;1165;18;29
404;418;1481553900;1481553960;3;1165;19;29
418;121;1481553960;1481554080;3;1165;20;29
121;140;1481554080;1481554140;3;1165;21;29
140;119;1481554140;1481554200;3;1165;22;29
119;117;1481554200;1481554260;3;1165;23;29
117;115;1481554260;1481554260;3;1165;24;29
115;344;1481554260;1481554320;3;1165;25;29
344;75;1481554320;1481554380;3;1165;26;29
75;49;1481554380;1481554440;3;1165;27;29
49;51;1481554440;1481554500;3;1165;28;29
51;25;1481554500;1481555400;3;1165;29;29
25;27;1481555400;1481555400;3;1165;30;29
27;161;1481555400;1481555460;3;1165;31;29
161;145;1481555460;1481555520;3;1165;32;29
145;450;1481555520;1481555520;3;1165;33;29
450;143;1481555520;1481555580;3;1165;34;29
143;37;1481555580;1481555640;3;1165;35;29
37;39;1481555640;1481555700;3;1165;36;29
39;41;1481555700;1481555760;3;1165;37;29
41;43;1481555760;1481555820;3;1165;38;29
43;45;1481555820;1481555940;3;1165;39;29
129;130;1481548800;1481548860;3;1167;1;44
130;131;1481548860;1481548920;3;1167;2;44
131;132;1481548920;1481548920;3;1167;3;44
132;133;1481548920;1481548980;3;1167;4;44
133;134;1481548980;1481548980;3;1167;5;44
134;135;1481548980;1481549040;3;1167;6;44
135;136;1481549040;1481549100;3;1167;7;44
136;137;1481549100;1481549100;3;1167;8;44
137;138;1481549100;1481549160;3;1167;9;44
138;128;1481549160;1481549160;3;1167;10;44
128;126;1481549160;1481549220;3;1167;11;44
126;124;1481549220;1481549220;3;1167;12;44
124;121;1481549220;1481549340;3;1167;13;44
121;139;1481549340;1481549340;3;1167;14;44
139;199;1481549340;1481549460;3;1167;15;44
199;196;1481549460;1481549520;3;1167;16;44
196;16;1481549520;1481549580;3;1167;17;44
16;194;1481549580;1481549640;3;1167;18;44
194;192;1481549640;1481549640;3;1167;19;44
192;25;1481549640;1481550300;3;1167;20;44
25;27;1481550300;1481550300;3;1167;21;44
27;29;1481550300;1481550360;3;1167;22;44
29;31;1481550360;1481550360;3;1167;23;44
31;34;1481550360;1481550420;3;1167;24;44
34;32;1481550420;1481550420;3;1167;25;44
32;147;1481550420;1481550480;3;1167;26;44
147;35;1481550480;1481550480;3;1167;27;44
35;149;1481550480;1481550540;3;1167;28;44
149;151;1481550540;1481550540;3;1167;29;44
151;152;1481550540;1481550600;3;1167;30;44
152;100;1481550600;1481550660;3;1167;31;44
100;102;1481550660;1481550660;3;1167;32;44
102;104;1481550660;1481550720;3;1167;33;44
104;106;1481550720;1481550780;3;1167;34;44
106;109;1481550780;1481550840;3;1167;35;44
109;111;1481550840;1481550840;3;1167;36;44
111;113;1481550840;1481550900;3;1167;37;44
237;395;1481523300;1481523360;3;1168;1;31
395;421;1481523360;1481523360;3;1168;2;31
421;423;1481523360;1481523420;3;1168;3;31
423;425;1481523420;1481523480;3;1168;4;31
425;427;1481523480;1481523540;3;1168;5;31
427;430;1481523540;1481523540;3;1168;6;31
430;373;1481523540;1481523600;3;1168;7;31
373;371;1481523600;1481523660;3;1168;8;31
371;363;1481523660;1481523660;3;1168;9;31
363;369;1481523660;1481523720;3;1168;10;31
369;375;1481523720;1481523780;3;1168;11;31
375;440;1481523780;1481523840;3;1168;12;31
440;446;1481523840;1481523900;3;1168;13;31
446;438;1481523900;1481523960;3;1168;14;31
438;442;1481523960;1481524020;3;1168;15;31
442;444;1481524020;1481524080;3;1168;16;31
444;448;1481524080;1481524200;3;1168;17;31
448;436;1481524200;1481524260;3;1168;18;31
436;195;1481524260;1481524380;3;1168;19;31
195;198;1481524380;1481524440;3;1168;20;31
198;140;1481524440;1481524500;3;1168;21;31
140;119;1481524500;1481524560;3;1168;22;31
119;117;1481524560;1481524620;3;1168;23;31
117;115;1481524620;1481524680;3;1168;24;31
115;76;1481524680;1481524740;3;1168;25;31
76;78;1481524740;1481524800;3;1168;26;31
234;232;1481521800;1481521860;3;1169;1;7
232;229;1481521860;1481521860;3;1169;2;7
229;228;1481521860;1481521920;3;1169;3;7
228;226;1481521920;1481522040;3;1169;4;7
226;224;1481522040;1481522040;3;1169;5;7
224;222;1481522040;1481522100;3;1169;6;7
222;220;1481522100;1481522100;3;1169;7;7
220;218;1481522100;1481522160;3;1169;8;7
218;401;1481522160;1481522160;3;1169;9;7
401;216;1481522160;1481522220;3;1169;10;7
216;186;1481522220;1481522280;3;1169;11;7
186;214;1481522280;1481522400;3;1169;12;7
214;212;1481522400;1481522460;3;1169;13;7
212;87;1481522460;1481522520;3;1169;14;7
87;85;1481522520;1481522520;3;1169;15;7
85;83;1481522520;1481522580;3;1169;16;7
83;79;1481522580;1481522640;3;1169;17;7
79;77;1481522640;1481522700;3;1169;18;7
77;344;1481522700;1481522760;3;1169;19;7
344;75;1481522760;1481522820;3;1169;20;7
75;49;1481522820;1481522880;3;1169;21;7
49;51;1481522880;1481522940;3;1169;22;7
51;1;1481522940;1481523060;3;1169;23;7
343;353;1481520600;1481520600;3;1171;1;37
353;235;1481520600;1481520660;3;1171;2;37
235;239;1481520660;1481520660;3;1171;3;37
239;81;1481520660;1481520720;3;1171;4;37
81;381;1481520720;1481520720;3;1171;5;37
381;392;1481520720;1481520780;3;1171;6;37
392;365;1481520780;1481520840;3;1171;7;37
365;367;1481520840;1481520900;3;1171;8;37
367;375;1481520900;1481520900;3;1171;9;37
375;440;1481520900;1481520900;3;1171;10;37
440;446;1481520900;1481521200;3;1171;11;37
446;438;1481521200;1481521200;3;1171;12;37
438;442;1481521200;1481521260;3;1171;13;37
442;444;1481521260;1481521320;3;1171;14;37
444;448;1481521320;1481521380;3;1171;15;37
448;436;1481521380;1481521440;3;1171;16;37
436;196;1481521440;1481521500;3;1171;17;37
196;16;1481521500;1481521560;3;1171;18;37
16;194;1481521560;1481521620;3;1171;19;37
194;192;1481521620;1481521680;3;1171;20;37
192;4;1481521680;1481522400;3;1171;21;37
4;66;1481522400;1481522460;3;1171;22;37
66;452;1481522460;1481522520;3;1171;23;37
452;174;1481522520;1481522580;3;1171;24;37
174;176;1481522580;1481522580;3;1171;25;37
176;413;1481522580;1481522640;3;1171;26;37
413;241;1481522640;1481522640;3;1171;27;37
241;95;1481522640;1481522700;3;1171;28;37
95;93;1481522700;1481522760;3;1171;29;37
93;92;1481522760;1481522760;3;1171;30;37
92;90;1481522760;1481522820;3;1171;31;37
90;88;1481522820;1481522820;3;1171;32;37
88;410;1481522820;1481522880;3;1171;33;37
410;412;1481522880;1481523000;3;1171;34;37
454;47;1481551800;1481551800;3;1173;1;32
47;33;1481551800;1481551860;3;1173;2;32
33;48;1481551860;1481551920;3;1173;3;32
48;30;1481551920;1481551980;3;1173;4;32
30;28;1481551980;1481552040;3;1173;5;32
28;25;1481552040;1481552280;3;1173;6;32
1329;1331;1481522700;1481522760;3;1175;1;6
1331;361;1481522760;1481522760;3;1175;2;6
361;390;1481522760;1481522820;3;1175;3;6
390;388;1481522820;1481522820;3;1175;4;6
388;351;1481522820;1481522880;3;1175;5;6
351;349;1481522880;1481522940;3;1175;6;6
349;347;1481522940;1481522940;3;1175;7;6
347;340;1481522940;1481522940;3;1175;8;6
340;338;1481522940;1481522940;3;1175;9;6
338;336;1481522940;1481522940;3;1175;10;6
336;334;1481522940;1481523000;3;1175;11;6
334;332;1481523000;1481523060;3;1175;12;6
332;330;1481523060;1481523060;3;1175;13;6
330;328;1481523060;1481523120;3;1175;14;6
328;326;1481523120;1481523120;3;1175;15;6
326;324;1481523120;1481523180;3;1175;16;6
324;342;1481523180;1481523240;3;1175;17;6
342;322;1481523240;1481523420;3;1175;18;6
322;320;1481523420;1481523480;3;1175;19;6
320;318;1481523480;1481523480;3;1175;20;6
318;1268;1481523480;1481523540;3;1175;21;6
1268;316;1481523540;1481523600;3;1175;22;6
316;282;1481523600;1481523660;3;1175;23;6
282;281;1481523660;1481523660;3;1175;24;6
281;279;1481523660;1481523720;3;1175;25;6
279;277;1481523720;1481523780;3;1175;26;6
277;275;1481523780;1481523780;3;1175;27;6
275;273;1481523780;1481523780;3;1175;28;6
273;203;1481523780;1481523780;3;1175;29;6
203;201;1481523780;1481523840;3;1175;30;6
201;140;1481523840;1481523960;3;1175;31;6
140;119;1481523960;1481524020;3;1175;32;6
119;117;1481524020;1481524080;3;1175;33;6
117;115;1481524080;1481524080;3;1175;34;6
115;344;1481524080;1481524140;3;1175;35;6
344;75;1481524140;1481524140;3;1175;36;6
75;49;1481524140;1481524200;3;1175;37;6
49;51;1481524200;1481524260;3;1175;38;6
51;26;1481524260;1481525400;3;1175;39;6
26;66;1481525400;1481525460;3;1175;40;6
66;54;1481525460;1481525520;3;1175;41;6
54;71;1481525520;1481525640;3;1175;42;6
71;69;1481525640;1481525700;3;1175;43;6
69;67;1481525700;1481525700;3;1175;44;6
67;63;1481525700;1481525760;3;1175;45;6
63;61;1481525760;1481525760;3;1175;46;6
61;244;1481525760;1481525820;3;1175;47;6
244;246;1481525820;1481525820;3;1175;48;6
246;248;1481525820;1481525880;3;1175;49;6
248;251;1481525880;1481525880;3;1175;50;6
251;252;1481525880;1481525940;3;1175;51;6
252;254;1481525940;1481526000;3;1175;52;6
254;256;1481526000;1481526000;3;1175;53;6
256;234;1481526000;1481526780;3;1175;54;6
234;232;1481526780;1481526840;3;1175;55;6
232;229;1481526840;1481526840;3;1175;56;6
229;228;1481526840;1481526840;3;1175;57;6
184;183;1481519820;1481519880;3;1177;1;36
183;182;1481519880;1481519940;3;1177;2;36
182;181;1481519940;1481520000;3;1177;3;36
181;180;1481520000;1481520000;3;1177;4;36
180;163;1481520000;1481520120;3;1177;5;36
163;377;1481520120;1481520180;3;1177;6;36
377;243;1481520180;1481520180;3;1177;7;36
243;414;1481520180;1481520240;3;1177;8;36
414;177;1481520240;1481520300;3;1177;9;36
177;175;1481520300;1481520360;3;1177;10;36
175;453;1481520360;1481520420;3;1177;11;36
453;73;1481520420;1481520420;3;1177;12;36
