from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
339;586;642;120.0;1;241:1
339;259;393;60.0;147;13:42,14:52,37:53
339;255;330;53.513513513513516;148;13:42,14:52,37:54
340;284;145;60.0;38;95:38
341;251;494;113.57142857142857;56;181:56
341;68;1345;240.0;58;181:58
341;334;303;60.0;67;152:67
341;62;475;120.0;64;152:64
342;267;191;60.0;38;95:38
342;253;288;1.5789473684210527;38;95:38
343;301;114;60.0;38;95:38
348;351;217;60.0;20;218:20
349;1190;1656;120.0;20;218:20
349;351;225;0.0;20;218:20
350;2176;1252;120.0;20;58:20
350;1312;1357;120.0;20;58:20
351;348;217;60.0;20;218:20
351;349;225;0.0;20;218:20
352;361;635;164.1509433962264;53;13:53
352;370;617;120.0;33;125:33
352;373;611;138.57142857142858;84;125:32,14:52
2448;2452;328;60.0;4;227:4
2448;981;1616;120.0;6;227:6
2403;2409;350;60.0;91;4:50,126:41
2403;2315;454;118.53658536585365;41;126:41
2403;214;204;60.0;52;4:52
356;1026;666;90.48780487804878;246;193:18,182:92,135:18,23:47,46:54,111:17
356;360;1256;287.58620689655174;58;181:58
356;380;918;299.18918918918916;74;182:74
356;1035;1289;143.75;48;105:20,186:19,35:9
356;716;916;60.0;155;193:20,35:9,135:18,105:20,186:18,46:53,111:17
356;365;102;0.0;32;125:32
357;730;1595;180.0;9;231:9
357;355;576;60.0;21;205:21
2406;1360;473;60.0;119;94:119
2406;49;341;34.146341463414636;123;94:123
359;280;668;105.0;52;14:52
359;1027;179;60.0;32;125:32
359;367;489;60.0;85;125:33,14:52
360;1393;5509;840.0;1;277:1
360;356;1256;293.57142857142856;56;181:56
360;1061;663;60.0;58;181:58
360;703;3177;260.0;3;277:3
361;352;635;120.0;56;13:56
361;1030;1277;224.1509433962264;53;13:53
363;562;1388;120.0;15;71:15
363;1500;1256;120.0;1;71:1
363;2383;1700;120.0;18;71:18
364;557;496;115.22727272727273;176;176:7,98:96,178:73
364;535;418;164.0506329113924;79;176:4,178:75
365;368;350;60.0;32;125:32
365;356;102;55.44303797468354;79;125:32,23:47
2414;2416;335;60.0;8;140:8
2414;1640;822;60.0;7;140:7
367;369;482;60.0;85;125:33,14:52
367;359;489;60.0;84;125:32,14:52
368;370;233;48.75;32;125:32
368;365;350;55.609756097560975;82;125:33,23:49
369;373;502;55.76470588235294;85;125:33,14:52
369;367;482;87.85714285714286;84;125:32,14:52
2418;2433;302;51.14754098360656;61;114:61
2418;2412;220;111.14754098360656;61;114:61
2419;2282;5490;360.0;36;204:14,205:19,286:2,287:1
2419;962;3363;240.0;35;204:13,205:21,286:1
2420;2440;380;105.88235294117646;51;4:10,126:41
2420;2328;238;60.0;50;4:9,126:41
2421;2422;343;78.03468208092485;173;128:54,94:119
2422;2320;704;82.85714285714286;294;81:32,27:36,70:7,91:45,93:5,94:123,79:46
2422;2433;714;120.0;55;128:55
2422;2313;369;60.0;346;128:54,81:32,27:37,70:7,91:45,93:5,94:119,79:47
376;368;383;107.75510204081633;49;23:49
404;402;255;60.0;27;320:27
378;1166;2399;240.0;2;218:2
378;1831;822;60.0;36;218:36
379;352;209;48.75;32;125:32
380;356;918;240.0;74;182:74
382;1470;1589;120.0;19;186:19
382;383;223;0.0;18;186:18
383;81;1086;120.0;33;26:15,186:18
383;382;223;0.0;19;186:19
383;1206;2683;240.0;15;26:15
384;386;397;112.20779220779221;77;144:50,253:27
384;2348;522;60.0;81;144:49,253:32
385;2172;368;60.0;191;118:62,22:64,149:65
385;1358;473;111.5625;192;118:61,22:66,149:65
386;384;397;96.29629629629629;81;144:49,253:32
386;389;681;96.15384615384616;78;144:6,253:27,143:45
387;396;537;60.0;46;126:46
387;390;225;60.0;48;126:48
2436;2320;574;175.55555555555554;81;289:33,125:33,297:15
2436;806;864;174.46153846153845;65;289:33,125:32
389;394;446;58.53658536585366;82;144:6,253:32,143:44
389;388;246;4.705882352941177;51;144:6,143:45
389;398;327;60.0;27;253:27
390;2178;425;60.0;48;126:48
390;387;225;60.0;46;126:46
2439;2435;919;60.0;38;138:14,139:21,230:3
2439;4;792;60.0;38;138:16,139:19,230:3
2440;2328;187;60.0;43;4:43
2440;2322;248;108.0;50;4:9,126:41
2440;2318;205;60.0;92;4:51,126:41
393;283;1571;120.0;4;309:2,310:2
393;2348;880;180.0;2;131:2
394;386;246;60.0;82;144:6,253:32,143:44
395;1009;668;169.56521739130434;46;126:46
395;396;179;60.0;48;126:48
396;395;179;0.0;46;126:46
396;387;537;110.0;48;126:48
398;388;377;60.0;6;144:6
398;389;327;60.0;32;253:32
2059;1980;385;60.0;16;190:16
2449;1248;1840;120.0;7;176:7
2449;2091;624;115.59633027522936;109;24:30,176:4,178:75
2449;724;1051;166.02739726027397;73;178:73
286;288;327;60.0;42;298:42
286;268;937;180.0;42;298:42
2452;2448;328;60.0;6;227:6
2452;1187;741;60.0;4;227:4
402;404;255;60.0;26;320:26
402;405;260;60.0;14;320:14
406;590;723;60.0;36;86:36
406;2271;3208;360.0;7;70:7
2455;2476;493;60.0;69;272:34,6:35
2455;2502;508;60.0;70;272:35,6:35
2456;1819;948;60.0;130;272:35,18:30,29:30,6:35
2456;2487;638;60.0;117;272:34,18:32,29:16,6:35
2457;2466;233;60.0;35;6:35
2457;2459;521;60.0;35;6:35
2459;2457;521;60.0;35;6:35
2459;2481;417;60.0;35;6:35
2460;2463;622;60.0;13;72:11,240:2
2461;102;434;60.0;107;268:60,79:47
2461;2478;262;60.0;107;268:61,79:46
2462;134;1431;126.92307692307692;26;240:2,242:19,236:5
2462;2463;443;120.0;5;240:1,242:4
2463;2460;622;60.0;11;72:10,240:1
2463;2462;443;120.0;5;240:2,242:3
2464;2504;334;26.422018348623855;109;268:61,310:2,79:46
2464;104;709;60.0;3;310:3
2464;2466;425;60.0;34;272:34
2464;2476;75;0.0;35;272:35
2464;2478;619;60.0;107;268:60,79:47
417;976;863;60.0;4;227:4
417;418;204;120.0;6;227:6
2466;104;294;60.0;69;272:34,6:35
2466;2457;233;60.0;35;6:35
2466;2464;425;60.0;35;272:35
2469;2470;1133;120.0;14;320:14
2469;2118;2981;240.0;13;320:13
422;431;342;60.0;50;194:32,259:18
2471;2474;500;60.0;23;300:23
2471;261;1145;120.0;22;300:22
2472;2474;779;60.0;22;300:22
2472;675;2270;120.0;23;300:23
425;2291;504;60.0;63;192:1,131:3,199:57,127:2
425;2540;466;61.935483870967744;62;192:1,131:2,199:56,127:3
2474;2472;779;60.0;23;300:23
2474;2471;500;60.0;22;300:22
2475;1457;1068;120.0;51;194:32,259:19
2475;982;413;60.0;50;194:32,259:18
2476;2504;363;60.0;35;6:35
2476;2464;75;0.0;34;272:34
2476;2455;493;60.0;70;272:35,6:35
429;59;220;60.0;14;84:14
2478;2464;619;94.20560747663552;107;268:61,79:46
2478;2461;262;56.074766355140184;107;268:60,79:47
413;1997;365;15.75;80;176:7,178:73
413;1998;515;60.0;79;176:4,178:75
2480;432;992;120.0;13;97:13
2480;2234;1132;120.0;16;97:16
2481;2504;407;54.08450704225352;142;268:60,6:35,79:47
2481;1145;909;60.0;46;79:46
2481;2459;417;60.0;35;6:35
2481;2501;430;60.0;61;268:61
2482;2504;1221;60.0;3;310:3
2482;1121;342;60.0;61;268:61
2482;2501;398;0.0;60;268:60
2482;2481;827;60.0;47;79:47
436;1657;805;120.0;2;131:2
436;1730;844;293.0;60;192:1,199:56,127:3
436;2147;376;60.0;63;192:1,131:3,199:57,127:2
2485;2488;796;60.0;88;272:35,37:53
2485;2493;190;23.448275862068964;87;272:34,37:53
438;2176;3751;360.0;18;58:18
438;962;2577;180.0;19;58:19
2487;2456;638;60.0;130;272:35,18:30,29:30,6:35
2487;1249;3910;300.0;1;29:1
2487;1250;3764;300.0;15;29:15
2487;746;630;60.0;32;18:32
2487;2502;176;46.95652173913044;69;272:34,6:35
440;2488;1331;83.44827586206897;87;272:34,37:53
440;441;499;60.0;35;272:35
440;1946;576;60.0;53;37:53
441;440;499;60.0;34;272:34
441;1414;590;60.0;35;272:35
2491;2493;783;60.0;35;272:35
2491;1958;309;45.88235294117647;34;272:34
444;11;226;60.0;41;145:41
2493;2491;783;60.0;34;272:34
2493;1868;657;60.0;88;37:53,6:35
2493;2485;190;60.0;88;272:35,37:53
2493;2495;563;120.0;35;6:35
2495;81;2505;240.0;35;6:35
2495;2493;563;60.0;35;6:35
450;11;277;60.0;41;145:41
2501;2481;430;60.0;60;268:60
2501;2482;398;60.0;61;268:61
2502;2487;176;47.142857142857146;70;272:35,6:35
2502;2455;508;60.0;69;272:34,6:35
2504;2464;334;60.0;110;268:60,310:3,79:47
2504;2481;407;60.0;142;268:61,6:35,79:46
2504;2476;363;60.0;35;6:35
2504;1145;1305;60.0;2;310:2
457;456;389;0.0;16;134:16
457;1071;1572;120.0;13;134:13
458;475;329;60.0;37;302:37
458;460;335;0.0;38;302:38
459;460;329;60.0;7;140:7
459;2198;739;60.0;8;140:8
460;458;335;60.0;37;302:37
460;459;329;60.0;8;140:8
460;462;434;60.0;45;140:7,302:38
418;417;204;60.0;4;227:4
462;2416;611;60.0;45;140:7,302:38
462;460;434;60.0;45;140:8,302:37
463;64;671;60.0;48;272:35,84:13
463;1804;324;60.0;34;272:34
463;2335;765;60.0;14;84:14
1243;1208;343;60.0;64;152:64
1243;2023;422;60.0;67;152:67
475;458;329;60.0;38;302:38
475;1162;1088;120.0;37;302:37
2524;2530;703;60.0;62;192:1,131:2,199:56,127:3
2524;2541;1557;120.0;63;192:1,131:3,199:57,127:2
477;478;436;60.0;35;32:14,228:21
478;1255;270;60.0;9;238:9
478;477;436;0.0;34;32:14,228:20
478;1349;16940;1260.0;10;238:10
478;495;364;0.0;35;32:14,228:21
2530;2148;1787;121.93548387096774;62;192:1,131:2,199:56,127:3
2530;2524;703;60.0;63;192:1,131:3,199:57,127:2
2470;2469;1133;120.0;13;320:13
2470;1671;347;60.0;14;320:14
2129;2145;319;86.66666666666667;45;211:25,197:20
2129;1006;1612;180.0;19;197:19
2129;1551;1417;180.0;25;211:25
2539;2540;399;60.0;19;44:19
2539;1622;1568;180.0;18;44:18
2540;425;466;62.857142857142854;63;192:1,131:3,199:57,127:2
2540;2539;399;60.0;18;44:18
2540;2541;526;60.96774193548387;62;192:1,131:2,199:56,127:3
2541;2524;1557;120.0;62;192:1,131:2,199:56,127:3
2541;2540;526;60.0;63;192:1,131:3,199:57,127:2
494;500;265;60.0;5;246:5
495;2001;1105;120.0;35;32:14,228:21
495;478;364;60.0;34;32:14,228:20
2131;2145;191;120.0;19;197:19
2131;2143;482;60.0;20;197:20
2548;2161;634;60.0;7;53:7
2548;107;2422;240.0;7;53:7
2548;1403;1497;240.0;1;53:1
1459;1458;157;60.0;55;194:32,259:18,255:5
1459;1460;246;60.0;55;194:32,259:19,255:4
246;229;295;120.0;37;302:37
246;239;158;60.0;1;302:1
512;520;533;60.0;3;230:3
512;522;569;60.0;2;230:2
515;520;471;60.0;9;64:9
515;522;457;61.333333333333336;45;64:10,138:14,139:21
515;519;502;60.0;35;138:16,139:19
358;357;211;60.0;9;231:9
358;2207;1745;120.0;36;204:14,205:19,286:2,287:1
519;1817;1523;120.0;35;138:16,139:19
519;515;502;60.0;35;138:14,139:21
520;512;533;60.0;2;230:2
520;515;471;60.0;10;64:10
520;660;2347;180.0;12;64:9,230:3
522;512;569;60.0;1;230:1
522;515;457;60.0;44;64:9,138:16,139:19
522;4;1410;180.0;47;64:10,138:14,139:21,230:2
222;225;194;60.0;37;302:37
530;572;286;60.0;7;140:7
530;565;339;60.0;8;140:8
533;568;682;60.0;7;140:7
533;563;654;93.71428571428571;105;225:32,178:73
533;557;735;60.0;75;178:75
533;1349;3850;348.83720930232556;43;225:35,140:8
535;364;418;162.0;80;176:7,178:73
535;374;591;60.0;79;176:4,178:75
538;563;471;60.0;73;178:73
538;366;914;122.6086956521739;69;178:69
431;997;1435;120.0;50;194:32,259:18
431;422;342;180.0;49;194:32,259:17
432;2480;992;120.0;16;97:16
432;1730;360;120.0;13;97:13
546;456;3022;240.0;13;134:13
546;545;292;60.0;16;134:16
547;1858;589;60.0;24;203:24
547;999;1536;120.0;20;203:20
775;777;542;60.0;60;293:60
557;2195;3721;300.0;7;176:7
557;364;496;116.96629213483146;178;176:4,98:99,178:75
557;533;735;71.5068493150685;73;178:73
557;1349;3326;405.0;96;98:96
223;1538;599;60.0;39;302:39
223;242;347;60.0;37;302:37
560;563;577;60.0;35;225:35
560;2311;446;60.0;32;225:32
562;564;860;60.0;3;124:3
562;363;1388;120.0;18;71:18
562;1500;1860;120.0;16;71:16
562;1787;1709;240.0;3;124:3
563;560;577;60.0;32;225:32
563;538;471;117.3913043478261;69;178:69
563;533;654;91.63636363636364;110;225:35,178:75
564;1816;2599;229.0909090909091;22;124:3,71:19
564;562;860;60.0;4;124:3,71:1
564;567;791;60.0;15;71:15
565;568;356;60.0;8;140:8
565;530;339;60.0;7;140:7
567;2379;712;60.0;16;71:16
567;564;791;120.0;19;71:19
568;533;682;60.0;8;140:8
568;565;356;60.0;7;140:7
569;570;299;25.96153846153846;104;320:13,113:46,330:32,134:13
569;1349;3806;287.3394495412844;109;320:13,113:46,330:34,134:16
570;569;299;59.44954128440367;109;320:13,113:46,330:34,134:16
570;1263;1027;240.0;46;113:46
570;1265;1374;240.0;58;320:13,330:32,134:13
572;1265;388;60.0;7;140:7
572;530;286;60.0;8;140:8
576;581;364;53.18181818181818;176;115:84,182:92
576;1350;689;174.0;210;242:18,115:85,236:6,238:9,182:92
576;599;1224;240.0;35;242:20,236:5,238:10
578;1040;410;60.0;49;23:49
578;580;321;108.51063829787235;47;23:47
580;329;308;60.0;66;155:66
580;578;321;60.0;49;23:49
580;35;283;60.0;47;23:47
580;604;379;60.0;64;155:64
581;576;364;60.0;177;115:85,182:92
581;33;442;73.88646288209607;229;115:84,182:92,46:53
581;1350;1054;180.0;17;111:17
581;1415;1271;300.0;54;46:54
97;99;197;60.0;12;208:12
585;35;477;167.75510204081633;49;23:49
585;602;200;60.0;94;154:47,23:47
585;587;247;60.0;64;155:64
585;596;395;107.27272727272727;66;155:66
585;589;205;52.0;45;154:45
586;256;267;91.62162162162163;148;13:42,14:52,37:54
586;280;1607;120.0;2;309:2
586;1964;2412;280.0;3;309:3
586;1350;1336;330.0;2;241:1,239:1
586;255;312;60.0;147;13:42,14:52,37:53
587;329;374;60.0;64;155:64
587;585;247;60.0;66;155:66
588;1361;379;207.89808917197453;157;81:32,27:37,93:5,86:36,79:47
588;50;677;120.0;187;81:32,194:32,86:36,27:36,93:5,79:46
588;30;257;120.0;64;152:64
588;1350;578;120.0;32;194:32
588;597;187;60.0;67;152:67
589;585;205;60.0;47;154:47
589;332;440;120.0;45;154:45
590;1107;1764;180.0;36;86:36
590;406;723;60.0;36;86:36
2488;440;1331;120.0;88;272:35,37:53
2488;2485;796;60.0;87;272:34,37:53
594;1350;595;228.88888888888889;54;37:54
594;30;295;109.7872340425532;94;13:42,14:52
594;598;278;81.63265306122449;147;13:42,14:52,37:53
99;97;197;60.0;10;208:10
99;174;3156;240.0;12;208:12
596;585;395;60.0;64;155:64
596;30;532;120.0;66;155:66
597;603;258;60.0;67;152:67
597;588;187;108.75;64;152:64
598;256;226;60.0;147;13:42,14:52,37:53
598;594;278;24.324324324324323;148;13:42,14:52,37:54
599;1352;210;60.0;64;155:64
599;33;432;101.78571428571429;112;115:85,174:27
599;1058;344;120.0;84;115:84
599;604;248;60.0;66;155:66
599;576;1224;120.0;33;242:18,236:6,238:9
601;602;294;109.7872340425532;94;154:45,23:49
601;31;275;60.0;94;154:47,23:47
602;601;294;60.0;94;154:47,23:47
602;585;200;10.212765957446809;94;154:45,23:49
603;597;258;0.0;64;152:64
603;46;318;106.56716417910448;67;152:67
604;580;379;60.0;66;155:66
604;599;248;48.75;64;155:64
263;264;366;60.0;47;146:47
263;2057;1159;120.0;48;146:48
612;1328;670;60.0;35;32:14,228:21
612;1999;1145;60.0;34;32:14,228:20
2151;2155;391;60.0;62;251:13,300:13,318:36
2118;402;1580;180.0;13;320:13
2118;2469;2981;240.0;14;320:14
629;1284;519;60.0;21;184:18,279:3
629;631;539;60.0;19;184:15,279:4
631;817;2589;287.36842105263156;19;184:15,279:4
631;629;539;60.0;21;184:18,279:3
1471;2301;1126;60.0;33;186:19,28:14
1471;1470;341;60.0;32;186:18,28:14
641;642;518;60.0;32;330:32
641;163;1718;120.0;34;330:34
2350;1768;267;60.0;138;144:49,253:32,199:57
2350;2345;387;60.0;133;144:50,253:27,199:56
2155;1369;1553;120.0;62;251:13,300:13,318:36
2155;2154;547;60.0;62;251:14,300:12,318:36
645;1184;339;88.88888888888889;81;121:29,154:52
645;1178;359;60.0;80;121:31,154:49
647;1172;163;52.20779220779221;77;121:29,23:48
647;1511;319;48.75;80;121:31,23:49
288;289;377;60.0;42;298:42
288;286;327;60.0;42;298:42
658;1384;833;120.0;11;64:9,230:2
658;660;370;60.0;12;64:10,230:2
660;520;2347;180.0;12;64:10,230:2
660;658;370;60.0;12;64:9,230:3
2091;1248;2456;180.0;62;259:18,203:24,228:20
2091;2449;624;75.55555555555556;108;24:28,176:7,178:73
2091;1987;488;60.42553191489362;141;176:4,178:75,259:19,228:21,203:20,252:2
2091;131;16957;1500.0;2;252:2
2091;1349;3460;411.0;20;82:20
2091;2026;301;68.0;30;24:30
2091;1469;807;200.0;21;82:21
665;666;713;120.0;23;105:20,124:3
665;669;367;0.0;23;105:20,124:3
666;665;713;109.56521739130434;23;105:20,124:3
666;668;289;0.0;20;105:20
666;1813;6174;420.0;3;124:3
667;669;625;60.0;23;105:20,124:3
667;1390;1477;120.0;23;105:20,124:3
668;666;289;0.0;20;105:20
668;1557;667;60.0;20;105:20
669;665;367;7.826086956521739;23;105:20,124:3
669;667;625;60.0;23;105:20,124:3
671;674;671;60.0;21;263:21
671;677;503;60.0;22;263:22
673;1368;2039;120.0;69;251:14,300:19,318:36
673;675;698;60.0;69;251:13,300:20,318:36
674;187;1315;120.0;71;251:13,318:37,263:21
674;675;770;60.0;50;251:14,318:36
674;671;671;60.0;22;263:22
675;2472;2270;120.0;22;300:22
675;673;698;60.0;69;251:14,300:19,318:36
675;674;770;60.0;49;251:13,318:36
676;1536;7872;696.0;20;82:20
676;1756;17751;1500.0;11;292:11
676;677;698;60.0;21;263:21
677;676;698;60.0;22;263:22
677;671;503;60.0;21;263:21
2161;2163;574;180.0;7;53:7
2161;2548;634;60.0;8;53:8
680;684;290;60.0;62;251:14,300:12,318:36
680;2151;1011;60.0;62;251:13,300:13,318:36
681;683;277;60.0;1;318:1
682;683;556;60.0;111;306:6,211:25,218:20,251:14,300:12,318:34
682;684;308;47.41935483870968;62;251:13,300:13,318:36
683;1942;2210;300.0;6;306:6
683;694;351;60.0;25;211:25
683;695;390;60.0;25;211:25
683;696;569;60.0;79;218:20,251:14,300:12,318:33
683;681;277;60.0;1;318:1
683;682;556;93.17647058823529;85;218:21,251:12,300:13,306:3,318:36
683;773;13341;720.0;2;237:2
684;680;290;60.0;62;251:13,300:13,318:36
684;682;308;71.61290322580645;62;251:14,300:12,318:36
685;25;1131;120.0;25;211:25
685;1419;1914;120.0;24;203:24
685;686;451;60.0;45;203:20,211:25
686;1419;1492;120.0;25;211:25
686;685;451;89.38775510204081;49;203:24,211:25
686;2511;1529;180.0;20;203:20
687;705;598;120.0;2;50:2
687;1685;5290;480.0;2;48:2
456;457;389;0.0;13;134:13
456;546;3022;240.0;16;134:16
1139;1465;2479;240.0;35;318:35
1139;1142;294;60.0;33;318:33
2364;2370;416;60.0;29;193:20,38:9
695;682;180;60.0;25;211:25
696;1465;1503;60.0;79;218:20,251:14,300:12,318:33
698;1204;971;120.0;15;26:15
698;699;139;0.0;14;26:14
698;2180;4829;360.0;1;277:1
698;711;663;60.0;9;38:9
699;1385;1449;120.0;17;26:14,124:3
699;698;139;60.0;15;26:15
699;1956;2374;180.0;3;124:3
701;706;383;120.0;19;186:19
701;709;339;60.0;18;186:18
703;360;3177;480.0;1;277:1
703;2180;3074;620.0;3;277:3
705;924;10449;1080.0;9;35:9
705;740;580;60.0;17;111:17
705;716;433;60.0;136;193:18,35:9,135:18,105:20,46:54,111:17
705;741;280;60.0;113;105:20,50:2,193:20,46:53,135:18
705;687;598;180.0;3;50:3
706;715;252;60.0;19;186:19
706;701;383;60.0;18;186:18
707;714;1980;240.0;1;50:1
707;1911;3812;240.0;1;50:1
707;2036;783;120.0;17;111:17
707;717;486;60.0;130;193:18,50:3,135:18,105:20,46:54,111:17
707;2047;1369;120.0;111;105:20,193:20,46:53,135:18
708;1464;1438;180.0;25;211:25
708;710;350;60.0;25;211:25
709;3;1090;120.0;18;186:18
709;701;339;0.0;19;186:19
710;708;350;60.0;25;211:25
710;694;279;0.0;25;211:25
711;698;663;75.0;8;38:8
711;2364;387;60.0;9;38:9
712;713;512;60.0;20;50:2,135:18
712;714;491;100.0;3;50:3
712;2050;863;60.0;18;135:18
713;712;512;60.0;21;50:3,135:18
713;1398;2133;180.0;20;50:2,135:18
714;712;491;60.0;2;50:2
714;2210;1846;120.0;17;111:17
714;707;1980;240.0;1;50:1
714;2039;836;120.0;17;111:17
119;57;652;60.0;2;310:2
119;66;361;60.0;159;81:32,268:60,93:5,310:3,269:59
119;60;331;37.3469387755102;98;81:32,93:5,269:61
119;111;310;51.14754098360656;61;268:61
716;705;433;60.0;137;193:20,35:9,135:18,105:20,46:53,111:17
716;739;936;60.0;18;186:18
716;356;916;60.0;155;193:18,35:9,135:18,105:20,186:19,46:54,111:17
717;707;486;60.0;130;193:20,50:2,135:18,105:20,46:53,111:17
717;740;302;60.0;130;193:18,50:3,135:18,105:20,46:54,111:17
720;1113;264;60.0;61;269:61
721;1112;530;60.0;93;10:34,269:59
721;2110;385;60.0;96;10:35,269:61
723;738;176;48.0;65;149:65
723;814;314;60.0;65;149:65
724;816;388;60.0;102;121:29,178:73
724;2449;1051;120.0;75;178:75
724;1154;53;60.0;61;118:61
724;1248;850;120.0;93;121:31,118:62
726;818;202;48.0;65;149:65
726;738;218;60.0;65;149:65
728;800;464;39.880239520958085;167;121:29,178:73,149:65
728;737;294;0.0;106;121:31,178:75
728;810;218;60.0;65;149:65
729;732;292;60.0;20;197:20
729;2143;3004;240.0;19;197:19
730;1729;979;180.0;43;58:20,60:14,231:9
730;355;1779;180.0;9;231:9
730;1220;2658;240.0;34;58:19,60:14,198:1
2511;1858;363;60.0;20;203:20
2511;686;1529;180.0;24;203:24
732;729;292;60.0;19;197:19
732;734;371;60.0;20;197:20
734;147;3702;300.0;20;197:20
734;732;371;60.0;19;197:19
735;811;180;6.141732283464567;127;149:65,118:62
736;809;310;60.0;62;118:62
736;811;339;60.0;126;149:65,118:61
736;813;499;48.0;65;149:65
737;728;294;58.23529411764706;102;121:29,178:73
737;810;295;60.0;65;149:65
737;814;226;60.0;171;121:31,178:75,149:65
738;723;176;48.0;65;149:65
738;726;218;12.0;65;149:65
739;715;314;60.0;18;186:18
740;705;580;60.0;17;111:17
740;716;1008;60.0;19;186:19
740;741;300;0.0;113;105:20,50:3,193:18,46:54,135:18
740;717;302;60.0;130;193:20,50:2,135:18,105:20,46:53,111:17
741;705;280;60.0;113;105:20,50:3,193:18,46:54,135:18
741;740;300;0.0;113;105:20,50:2,193:20,46:53,135:18
745;761;404;60.0;30;18:30
745;747;604;60.0;65;18:32,11:33
746;763;384;60.0;32;18:32
746;2487;630;60.0;30;18:30
747;745;604;60.0;30;18:30
747;756;644;60.0;33;11:33
747;758;379;60.0;65;18:32,11:33
2207;355;2010;120.0;14;204:13,286:1
2207;357;1689;120.0;21;205:21
750;752;461;60.0;28;212:18,215:10
434;1730;463;145.71428571428572;35;184:15,106:16,279:4
434;55;1958;120.0;35;184:19,106:13,279:3
752;751;250;60.0;28;212:18,215:10
753;750;245;60.0;28;212:18,215:10
754;2197;625;60.0;10;212:10
754;1349;7164;600.0;6;215:6
756;745;126;47.27272727272727;33;11:33
756;762;657;60.0;33;11:33
366;538;914;180.0;73;178:73
758;747;379;60.0;63;18:30,11:33
758;2292;543;60.0;65;18:32,11:33
761;745;404;60.0;32;18:32
761;763;491;60.0;30;18:30
762;2281;717;60.0;33;11:33
762;756;657;60.0;33;11:33
763;761;491;0.0;32;18:32
763;746;384;0.0;30;18:30
764;1363;1621;120.0;15;29:15
764;1943;1894;120.0;16;29:16
765;2195;1214;60.0;7;140:7
765;790;155;60.0;8;140:8
767;1177;437;60.0;101;145:41,293:60
767;780;348;60.0;60;293:60
767;777;643;60.0;42;145:42
768;781;445;106.8;50;19:50
768;799;312;62.4;50;19:50
770;199;329;60.0;60;293:60
771;773;579;65.1219512195122;246;146:48,318:37,148:34,197:20,263:21,52:34,251:13,302:39
771;1543;650;60.0;244;146:47,318:36,148:34,197:19,263:22,52:35,251:14,302:37
772;777;444;60.0;41;145:41
772;183;418;60.0;43;145:43
773;1402;1649;480.0;2;237:2
773;771;579;60.0;244;146:47,318:36,148:34,197:19,263:22,52:35,251:14,302:37
773;683;13341;1020.0;2;237:2
773;2014;534;60.0;246;146:48,318:37,148:34,197:20,263:21,52:34,251:13,302:39
774;803;238;60.0;14;28:14
774;791;249;0.0;14;28:14
129;164;451;89.55223880597015;67;218:34,318:33
129;2303;1110;91.34328358208955;67;218:32,318:35
776;2014;524;180.0;7;190:7
777;772;444;60.0;43;145:43
777;770;604;60.0;60;293:60
777;780;300;60.0;60;293:60
777;767;643;60.0;41;145:41
779;808;590;120.0;50;188:50
779;1393;1946;291.5702479338843;121;98:89,125:32
779;1402;1790;274.52054794520546;73;178:73
779;806;533;72.56317689530685;277;289:33,98:86,188:51,125:33,178:74
780;777;300;60.0;60;293:60
780;767;348;0.0;60;293:60
781;768;445;106.8;50;19:50
781;798;254;60.0;50;19:50
782;1393;2474;433.04347826086956;69;114:61,277:8
782;2431;542;207.1304347826087;115;128:54,114:61
782;783;601;166.02739726027397;73;178:73
783;1537;744;172.1167883211679;137;98:86,188:51
783;782;601;167.02702702702703;74;178:74
783;806;260;60.0;212;98:89,188:50,178:73
784;803;251;60.0;14;28:14
784;203;199;0.0;14;28:14
785;1388;2810;240.0;73;105:20,46:53
785;2044;1465;120.0;92;105:20,46:54,193:18
785;2374;1496;60.0;20;193:20
785;2297;3372;240.0;14;28:14
786;122;332;60.0;46;113:46
786;794;529;60.0;46;113:46
787;803;245;0.0;53;37:53
787;1918;3881;300.0;2;309:2
788;1264;374;28.095238095238095;126;320:13,113:46,134:16,266:9,140:8,330:34
788;793;751;60.0;68;320:13,266:10,330:32,134:13
788;794;209;60.0;46;113:46
788;792;337;60.0;7;140:7
789;801;436;60.0;53;37:53
789;803;529;60.0;54;37:54
790;792;314;60.0;8;140:8
790;765;155;60.0;7;140:7
791;774;249;0.0;14;28:14
791;807;281;0.0;14;28:14
792;788;337;60.0;8;140:8
792;790;314;60.0;7;140:7
793;1772;1945;120.0;68;320:13,266:10,330:32,134:13
793;788;751;60.0;72;320:13,266:9,330:34,134:16
794;786;529;60.0;46;113:46
794;788;209;9.130434782608695;46;113:46
798;781;254;120.0;50;19:50
799;768;312;60.0;50;19:50
799;808;340;60.0;50;19:50
800;728;464;60.0;171;121:31,178:75,149:65
800;939;290;60.0;95;121:29,22:66
800;1998;390;108.4931506849315;73;178:73
801;1945;1318;120.0;53;37:53
801;789;436;60.0;54;37:54
802;804;281;60.0;48;146:48
802;2055;1155;180.0;47;146:47
803;784;251;60.0;14;28:14
803;789;529;60.0;53;37:53
803;774;238;60.0;14;28:14
803;207;676;60.0;54;37:54
804;802;281;0.0;47;146:47
804;1900;416;60.0;48;146:48
163;1769;1985;120.0;57;320:14,266:9,330:34
163;1126;986;120.0;10;266:10
