from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
416;458;427;85.0;3;64:3
417;3063;181;157.78571428571428;70;8:18,16:17,125:17,54:18
418;179;253;39.130434782608695;46;37:46
419;1613;316;45.0;63;35:63
420;2159;412;38.134328358208954;134;49:18,97:26,85:28,54:21,119:23,125:18
421;960;196;32.5;48;128:20,117:28
421;1928;335;36.7;50;38:33,7:17
422;696;343;30.0;76;90:8,131:14,133:1,94:3,55:50
422;1478;654;45.0;5;44:1,133:4
425;70;390;49.666666666666664;45;35:33,27:12
429;1547;503;52.61904761904762;21;54:21
433;2188;438;74.14285714285714;70;17:14,74:16,28:40
434;1312;243;30.0;124;140:124
434;1688;334;45.0;8;90:8
435;827;119;15.0;6;129:6
440;761;374;137.45098039215685;51;29:51
440;2530;240;68.57142857142857;7;83:7
441;1665;95;35.476190476190474;63;112:1,131:11,109:51
442;358;575;72.0;5;32:4,80:1
445;336;13;648.75;16;4:16
445;2643;4609;6600.0;1;83:1
445;405;4113;6300.0;1;83:1
445;1833;534;68.63829787234043;47;80:1,37:46
445;1411;274;43.333333333333336;72;17:14,83:7,29:51
445;333;399;57.142857142857146;7;83:7
446;1824;339;51.38461538461539;65;131:14,55:51
448;138;223;50.57471264367816;87;131:14,140:1,63:72
448;1676;208;20.0;3;94:3
449;2816;416;73.6734693877551;49;32:3,128:20,39:1,7:17,58:1,11:6,111:1
451;96;236;0.0;28;68:28
451;1065;181;44.1335453100159;629;128:23,97:20,35:62,38:37,102:74,7:13,9:34,140:124,61:51,49:16,115:2,117:26,89:51,29:46,63:50
451;162;161;87.93103448275862;29;106:1,59:4,78:24
451;1467;285;69.1743119266055;109;51:8,3:18,121:9,5:11,89:1,23:10,137:15,41:3,122:5,92:9,110:20
451;2414;264;76.95652173913044;69;104:12,28:40,69:13,103:4
452;1972;1223;120.0;4;134:4
452;325;880;150.0;4;134:4
453;2537;211;25.0;36;49:16,97:20
454;98;299;31.105263157894736;95;8:20,49:19,115:2,85:28,97:26
455;1573;330;43.19209039548023;177;16:18,64:3,115:2,97:26,85:28,54:21,49:19,8:19,119:24,125:17
457;979;249;59.91525423728814;59;90:8,63:51
458;168;335;46.17977528089887;89;64:3,17:14,50:19,61:51,96:2
460;261;204;34.766666666666666;150;90:8,131:14,140:124,133:1,94:3
461;2134;504;63.4;50;63:50
462;121;269;15.0;12;27:12
464;2924;371;69.02985074626865;67;131:14,55:53
465;2095;380;58.983050847457626;59;17:14,29:45
467;1520;261;30.0;34;9:34
